date,administrative_area_level_2,administrative_area_level_3,population,people_fully_vaccinated,perc_pop_vaccinated
2021-11-09,Ohio,Meigs,22907,9125,39.83498493910159
2021-11-10,Ohio,Meigs,22907,9142,39.90919806172786
2021-11-11,Ohio,Meigs,22907,9150,39.944121884140216
2021-11-12,Ohio,Meigs,22907,9164,40.00523857336186
2021-11-13,Ohio,Meigs,22907,9170,40.031431440171126
2021-11-14,Ohio,Meigs,22907,9171,40.035796917972675
2021-11-15,Ohio,Meigs,22907,9201,40.166761252019036
2021-11-16,Ohio,Meigs,22907,9208,40.19731959662985
2021-11-17,Ohio,Meigs,22907,9217,40.23660889684376
2021-11-18,Ohio,Meigs,22907,9230,40.29336010826385
2021-11-19,Ohio,Meigs,22907,9242,40.3457458418824
2021-11-20,Ohio,Meigs,22907,9249,40.376304186493215
2021-11-21,Ohio,Meigs,22907,9251,40.3850351420963
2021-11-22,Ohio,Meigs,22907,9263,40.43742087571485
2021-11-23,Ohio,Meigs,22907,9266,40.45051730911948
2021-11-24,Ohio,Meigs,22907,9273,40.4810756537303
2021-11-25,Ohio,Meigs,22907,9273,40.4810756537303
2021-11-26,Ohio,Meigs,22907,9273,40.4810756537303
2021-11-27,Ohio,Meigs,22907,9273,40.4810756537303
2021-11-28,Ohio,Meigs,22907,9273,40.4810756537303
2021-11-29,Ohio,Meigs,22907,9305,40.62077094337975
2021-11-30,Ohio,Meigs,22907,9312,40.65132928799057
2021-12-01,Ohio,Meigs,22907,9325,40.70808049941066
2021-12-02,Ohio,Meigs,22907,9624,42.01335836207273
2021-12-03,Ohio,Meigs,22907,9636,42.06574409569127
2021-12-04,Ohio,Meigs,22907,9650,42.12686078491291
2021-12-05,Ohio,Meigs,22907,9683,42.27092155236391
2021-12-06,Ohio,Meigs,22907,9699,42.340769197188635
2021-12-07,Ohio,Meigs,22907,9704,42.36259658619636
2021-12-08,Ohio,Meigs,22907,10021,43.746453049286245
2021-12-09,Ohio,Meigs,22907,10041,43.833762605317155
2021-12-10,Ohio,Meigs,22907,10076,43.98655432837124
2021-12-11,Ohio,Meigs,22907,10090,44.047671017592876
2021-12-12,Ohio,Meigs,22907,10110,44.134980573623785
2021-12-13,Ohio,Meigs,22907,10115,44.15680796263151
2021-12-14,Ohio,Meigs,22907,10126,44.20482821844851
2021-12-15,Ohio,Meigs,22907,10137,44.252848474265505
2021-12-16,Ohio,Meigs,22907,10147,44.296503252280964
2021-12-17,Ohio,Meigs,22907,10158,44.344523508097964
2021-12-18,Ohio,Meigs,22907,10167,44.38381280831187
2021-12-19,Ohio,Meigs,22907,10179,44.436198541930416
2021-12-20,Ohio,Meigs,22907,10186,44.46675688654123
2021-12-21,Ohio,Meigs,22907,10189,44.47985331994587
2021-12-22,Ohio,Meigs,22907,10198,44.519142620159776
2021-12-23,Ohio,Meigs,22907,10163,44.36635089710569
2021-12-24,Ohio,Meigs,22907,10165,44.37508185270878
2021-12-25,Ohio,Meigs,22907,10165,44.37508185270878
2021-12-26,Ohio,Meigs,22907,10165,44.37508185270878
2021-12-27,Ohio,Meigs,22907,10165,44.37508185270878
2021-12-28,Ohio,Meigs,22907,10198,44.519142620159776
2021-12-29,Ohio,Meigs,22907,10207,44.558431920373685
2021-12-30,Ohio,Meigs,22907,10216,44.597721220587594
2021-12-31,Ohio,Meigs,22907,10227,44.645741476404595
2021-01-01,Ohio,Ashland,53484,0,0
2021-01-02,Ohio,Ashland,53484,0,0
2021-01-03,Ohio,Ashland,53484,0,0
2021-01-04,Ohio,Ashland,53484,0,0
2021-01-05,Ohio,Ashland,53484,0,0
2021-01-06,Ohio,Ashland,53484,0,0
2021-01-07,Ohio,Ashland,53484,0,0
2021-01-08,Ohio,Ashland,53484,0,0
2021-01-09,Ohio,Ashland,53484,0,0
2021-01-10,Ohio,Ashland,53484,0,0
2021-01-11,Ohio,Ashland,53484,0,0
2021-01-12,Ohio,Ashland,53484,0,0
2021-01-13,Ohio,Ashland,53484,0,0
2021-01-14,Ohio,Ashland,53484,0,0
2021-01-15,Ohio,Ashland,53484,0,0
2021-01-16,Ohio,Ashland,53484,0,0
2021-01-17,Ohio,Ashland,53484,0,0
2021-01-18,Ohio,Ashland,53484,0,0
2021-01-19,Ohio,Ashland,53484,0,0
2021-01-20,Ohio,Ashland,53484,0,0
2021-01-21,Ohio,Ashland,53484,0,0
2021-01-22,Ohio,Ashland,53484,123,0.22997531972178595
2021-01-23,Ohio,Ashland,53484,165,0.3085034776755665
2021-01-24,Ohio,Ashland,53484,189,0.35337671079201255
2021-01-25,Ohio,Ashland,53484,194,0.3627253010246055
2021-01-26,Ohio,Ashland,53484,196,0.36646473711764266
2021-01-27,Ohio,Ashland,53484,202,0.3776830453967542
2021-01-28,Ohio,Ashland,53484,246,0.4599506394435719
2021-01-29,Ohio,Ashland,53484,295,0.5515668237229826
2021-01-30,Ohio,Ashland,53484,354,0.6618801884675791
2021-01-31,Ohio,Ashland,53484,370,0.6917956772118764
2021-02-01,Ohio,Ashland,53484,370,0.6917956772118764
2021-02-02,Ohio,Ashland,53484,420,0.7852815795378058
2021-02-03,Ohio,Ashland,53484,457,0.8544611472589934
2021-02-04,Ohio,Ashland,53484,487,0.9105526886545509
2021-02-05,Ohio,Ashland,53484,521,0.9741231022361828
2021-02-06,Ohio,Ashland,53484,627,1.1723132151671527
2021-02-07,Ohio,Ashland,53484,686,1.2826265799117493
2021-02-08,Ohio,Ashland,53484,691,1.2919751701443423
2021-02-09,Ohio,Ashland,53484,726,1.3574153017724928
2021-02-10,Ohio,Ashland,53484,767,1.4340737416797547
2021-02-11,Ohio,Ashland,53484,771,1.441552613865829
2021-02-12,Ohio,Ashland,53484,874,1.6341335726572432
2021-02-13,Ohio,Ashland,53484,944,1.7650138359135443
2021-02-14,Ohio,Ashland,53484,1119,2.092214494054297
2021-02-15,Ohio,Ashland,53484,1184,2.2137461670780048
2021-02-16,Ohio,Ashland,53484,1188,2.221225039264079
2021-02-17,Ohio,Ashland,53484,1312,2.4530700770323834
2021-02-18,Ohio,Ashland,53484,1354,2.531598234986164
2021-02-19,Ohio,Ashland,53484,1538,2.8756263555455837
2021-02-20,Ohio,Ashland,53484,1539,2.8774960735921025
2021-02-21,Ohio,Ashland,53484,1791,3.348665021314786
2021-02-22,Ohio,Ashland,53484,1858,3.473936130431531
2021-02-23,Ohio,Ashland,53484,2016,3.7693515817814673
2021-02-24,Ohio,Ashland,53484,2033,3.801136788572283
2021-02-25,Ohio,Ashland,53484,2090,3.9077107172238428
2021-02-26,Ohio,Ashland,53484,2123,3.969411412758956
2021-02-27,Ohio,Ashland,53484,2155,4.029242390247551
2021-02-28,Ohio,Ashland,53484,2199,4.1115099842943685
2021-03-01,Ohio,Ashland,53484,2199,4.1115099842943685
2021-03-02,Ohio,Ashland,53484,2210,4.132076882806073
2021-03-03,Ohio,Ashland,53484,2232,4.173210679829482
2021-03-04,Ohio,Ashland,53484,2596,4.8537880487622465
2021-03-05,Ohio,Ashland,53484,2630,4.917358462343879
2021-03-06,Ohio,Ashland,53484,2655,4.964101413506843
2021-03-07,Ohio,Ashland,53484,2699,5.046369007553661
2021-03-08,Ohio,Ashland,53484,2766,5.171640116670406
2021-03-09,Ohio,Ashland,53484,2770,5.17911898885648
2021-03-10,Ohio,Ashland,53484,2965,5.543714007927605
2021-03-11,Ohio,Ashland,53484,3037,5.678333707276942
2021-03-12,Ohio,Ashland,53484,3075,5.749382993044649
2021-03-13,Ohio,Ashland,53484,3120,5.833520305137985
2021-03-14,Ohio,Ashland,53484,3220,6.020492109789844
2021-03-15,Ohio,Ashland,53484,3256,6.087801959464513
2021-03-16,Ohio,Ashland,53484,3296,6.1625906813252564
2021-03-17,Ohio,Ashland,53484,3342,6.248597711465111
2021-03-18,Ohio,Ashland,53484,3360,6.282252636302446
2021-03-19,Ohio,Ashland,53484,3463,6.47483359509386
2021-03-20,Ohio,Ashland,53484,3537,6.613192730536235
2021-03-21,Ohio,Ashland,53484,3632,6.790815944955501
2021-03-22,Ohio,Ashland,53484,3677,6.874953257048837
2021-03-23,Ohio,Ashland,53484,3697,6.912347617979209
2021-03-24,Ohio,Ashland,53484,4526,8.462343878543116
2021-03-25,Ohio,Ashland,53484,4804,8.982125495475282
2021-03-26,Ohio,Ashland,53484,4967,9.286889537057812
2021-03-27,Ohio,Ashland,53484,5105,9.544910627477377
2021-03-28,Ohio,Ashland,53484,5327,9.959988033804501
2021-03-29,Ohio,Ashland,53484,5328,9.96185775185102
2021-03-30,Ohio,Ashland,53484,5365,10.031037319572208
2021-03-31,Ohio,Ashland,53484,5462,10.212399970084512
2021-04-01,Ohio,Ashland,53484,5738,10.728442150923641
2021-04-02,Ohio,Ashland,53484,5857,10.950938598459352
2021-04-03,Ohio,Ashland,53484,5991,11.201480816692843
2021-04-04,Ohio,Ashland,53484,6132,11.465111061251964
2021-04-05,Ohio,Ashland,53484,6247,11.6801286366016
2021-04-06,Ohio,Ashland,53484,6273,11.728741305811084
2021-04-07,Ohio,Ashland,53484,6341,11.855882132974347
2021-04-08,Ohio,Ashland,53484,6441,12.042853937626205
2021-04-09,Ohio,Ashland,53484,6557,12.259741231022362
2021-04-10,Ohio,Ashland,53484,6708,12.542068656046668
2021-04-11,Ohio,Ashland,53484,6848,12.80382918255927
2021-04-12,Ohio,Ashland,53484,6981,13.052501682746241
2021-04-13,Ohio,Ashland,53484,7094,13.263779822002842
2021-04-14,Ohio,Ashland,53484,7094,13.263779822002842
2021-04-15,Ohio,Ashland,53484,8047,15.045621120335053
2021-04-16,Ohio,Ashland,53484,8047,15.045621120335053
2021-04-17,Ohio,Ashland,53484,8142,15.22324433475432
2021-04-18,Ohio,Ashland,53484,8234,15.395258395034029
2021-04-19,Ohio,Ashland,53484,8298,15.514920350011218
2021-04-20,Ohio,Ashland,53484,8328,15.571011891406776
2021-04-21,Ohio,Ashland,53484,8425,15.752374541919078
2021-04-22,Ohio,Ashland,53484,8430,15.76172313215167
2021-04-23,Ohio,Ashland,53484,8480,15.855209034477602
2021-04-24,Ohio,Ashland,53484,8557,15.999177324059533
2021-04-25,Ohio,Ashland,53484,8647,16.167451948246203
2021-04-26,Ohio,Ashland,53484,8732,16.326377982200285
2021-04-27,Ohio,Ashland,53484,8734,16.330117418293323
2021-04-28,Ohio,Ashland,53484,9239,17.274325031785207
2021-04-29,Ohio,Ashland,53484,9358,17.496821479320918
2021-04-30,Ohio,Ashland,53484,9358,17.496821479320918
2021-05-01,Ohio,Ashland,53484,9508,17.777279186298706
2021-05-02,Ohio,Ashland,53484,9581,17.913768603694564
2021-05-03,Ohio,Ashland,53484,9604,17.95677211876449
2021-05-04,Ohio,Ashland,53484,9640,18.02408196843916
2021-05-05,Ohio,Ashland,53484,9644,18.031560840625232
2021-05-06,Ohio,Ashland,53484,9676,18.091391818113827
2021-05-07,Ohio,Ashland,53484,9743,18.216662927230573
2021-05-08,Ohio,Ashland,53484,10008,18.712138209558
2021-05-09,Ohio,Ashland,53484,10088,18.861715653279486
2021-05-10,Ohio,Ashland,53484,10088,18.861715653279486
2021-05-11,Ohio,Ashland,53484,10130,18.940243811233266
2021-05-12,Ohio,Ashland,53484,11285,21.09976815496223
2021-05-13,Ohio,Ashland,53484,11286,21.10163787300875
2021-05-14,Ohio,Ashland,53484,11351,21.22316954603246
2021-05-15,Ohio,Ashland,53484,11507,21.51484556128936
2021-05-16,Ohio,Ashland,53484,11508,21.516715279335877
2021-05-17,Ohio,Ashland,53484,11546,21.587764565103583
2021-05-18,Ohio,Ashland,53484,11581,21.653204696731734
2021-05-19,Ohio,Ashland,53484,11623,21.731732854685514
2021-05-20,Ohio,Ashland,53484,11710,21.89439832473263
2021-05-21,Ohio,Ashland,53484,11710,21.89439832473263
2021-05-22,Ohio,Ashland,53484,11765,21.997232817291152
2021-05-23,Ohio,Ashland,53484,11893,22.23655672724553
2021-05-24,Ohio,Ashland,53484,11893,22.23655672724553
2021-05-25,Ohio,Ashland,53484,11919,22.285169396455014
2021-05-26,Ohio,Ashland,53484,11985,22.408570787525242
2021-05-27,Ohio,Ashland,53484,12041,22.51327499813028
2021-05-28,Ohio,Ashland,53484,12452,23.28172911524942
2021-05-29,Ohio,Ashland,53484,12492,23.356517837110164
2021-05-30,Ohio,Ashland,53484,12644,23.640714980180988
2021-05-31,Ohio,Ashland,53484,12644,23.640714980180988
2021-06-01,Ohio,Ashland,53484,12664,23.67810934111136
2021-06-02,Ohio,Ashland,53484,12712,23.76785580734425
2021-06-03,Ohio,Ashland,53484,12712,23.76785580734425
2021-06-04,Ohio,Ashland,53484,12754,23.846383965298035
2021-06-05,Ohio,Ashland,53484,12799,23.93052127739137
2021-06-06,Ohio,Ashland,53484,12924,24.164236033206194
2021-06-07,Ohio,Ashland,53484,13009,24.323162067160272
2021-06-08,Ohio,Ashland,53484,13067,24.43160571385835
2021-06-09,Ohio,Ashland,53484,13120,24.530700770323836
2021-06-10,Ohio,Ashland,53484,13120,24.530700770323836
2021-06-11,Ohio,Ashland,53484,13237,24.74945778176651
2021-06-12,Ohio,Ashland,53484,13238,24.75132749981303
2021-06-13,Ohio,Ashland,53484,13310,24.885947199162366
2021-06-14,Ohio,Ashland,53484,13359,24.977563383441776
2021-06-15,Ohio,Ashland,53484,13391,25.03739436093037
2021-06-16,Ohio,Ashland,53484,13448,25.14396828958193
2021-06-17,Ohio,Ashland,53484,13603,25.43377458679231
2021-06-18,Ohio,Ashland,53484,13664,25.547827387629944
2021-06-19,Ohio,Ashland,53484,13718,25.648792162141948
2021-06-20,Ohio,Ashland,53484,13761,25.72919003814225
2021-06-21,Ohio,Ashland,53484,13837,25.87128860967766
2021-06-22,Ohio,Ashland,53484,13861,25.916161842794107
2021-06-23,Ohio,Ashland,53484,13862,25.918031560840625
2021-06-24,Ohio,Ashland,53484,13892,25.974123102236184
2021-06-25,Ohio,Ashland,53484,13920,26.026475207538702
2021-06-26,Ohio,Ashland,53484,13942,26.06760900456211
2021-06-27,Ohio,Ashland,53484,13974,26.127439982050706
2021-06-28,Ohio,Ashland,53484,14010,26.194749831725375
2021-06-29,Ohio,Ashland,53484,14022,26.2171864482836
2021-06-30,Ohio,Ashland,53484,14073,26.312542068656047
2021-07-01,Ohio,Ashland,53484,14073,26.312542068656047
2021-07-02,Ohio,Ashland,53484,14233,26.61169695609902
2021-07-03,Ohio,Ashland,53484,14275,26.6902251140528
2021-07-04,Ohio,Ashland,53484,14275,26.6902251140528
2021-07-05,Ohio,Ashland,53484,14285,26.708922294517986
2021-07-06,Ohio,Ashland,53484,14297,26.73135891107621
2021-07-07,Ohio,Ashland,53484,14326,26.78558073442525
2021-07-08,Ohio,Ashland,53484,14326,26.78558073442525
2021-07-09,Ohio,Ashland,53484,14337,26.806147632936952
2021-07-10,Ohio,Ashland,53484,14385,26.895894099169844
2021-07-11,Ohio,Ashland,53484,14408,26.93889761423977
2021-07-12,Ohio,Ashland,53484,14432,26.98377084735622
2021-07-13,Ohio,Ashland,53484,14450,27.017425772193555
2021-07-14,Ohio,Ashland,53484,14450,27.017425772193555
2021-07-15,Ohio,Ashland,53484,14451,27.019295490240072
2021-07-16,Ohio,Ashland,53484,14505,27.120260264752076
2021-07-17,Ohio,Ashland,53484,14527,27.161394061775486
2021-07-18,Ohio,Ashland,53484,14539,27.183830678333706
2021-07-19,Ohio,Ashland,53484,14539,27.183830678333706
2021-07-20,Ohio,Ashland,53484,14558,27.21935532121756
2021-07-21,Ohio,Ashland,53484,14560,27.223094757310598
2021-07-22,Ohio,Ashland,53484,14574,27.249270809961857
2021-07-23,Ohio,Ashland,53484,14600,27.29788347917134
2021-07-24,Ohio,Ashland,53484,14627,27.348365866427343
2021-07-25,Ohio,Ashland,53484,14627,27.348365866427343
2021-07-26,Ohio,Ashland,53484,14642,27.37641163712512
2021-07-27,Ohio,Ashland,53484,14666,27.421284870241568
2021-07-28,Ohio,Ashland,53484,14666,27.421284870241568
2021-07-29,Ohio,Ashland,53484,14720,27.522249644753572
2021-07-30,Ohio,Ashland,53484,14720,27.522249644753572
2021-07-31,Ohio,Ashland,53484,14743,27.5652531598235
2021-08-01,Ohio,Ashland,53484,14767,27.610126392939943
2021-08-02,Ohio,Ashland,53484,14767,27.610126392939943
2021-08-03,Ohio,Ashland,53484,14789,27.651260189963352
2021-08-04,Ohio,Ashland,53484,14789,27.651260189963352
2021-08-05,Ohio,Ashland,53484,14818,27.70548201331239
2021-08-06,Ohio,Ashland,53484,14819,27.707351731358912
2021-08-07,Ohio,Ashland,53484,14834,27.73539750205669
2021-08-08,Ohio,Ashland,53484,14861,27.785879889312692
2021-08-09,Ohio,Ashland,53484,14872,27.806446787824395
2021-08-10,Ohio,Ashland,53484,14935,27.924239024755067
2021-08-11,Ohio,Ashland,53484,14936,27.926108742801585
2021-08-12,Ohio,Ashland,53484,14969,27.987809438336697
2021-08-13,Ohio,Ashland,53484,14970,27.989679156383218
2021-08-14,Ohio,Ashland,53484,14991,28.028943235360106
2021-08-15,Ohio,Ashland,53484,15010,28.06446787824396
2021-08-16,Ohio,Ashland,53484,15030,28.101862239174334
2021-08-17,Ohio,Ashland,53484,15036,28.113080547453443
2021-08-18,Ohio,Ashland,53484,15061,28.159823498616408
2021-08-19,Ohio,Ashland,53484,15088,28.210305885872412
2021-08-20,Ohio,Ashland,53484,15111,28.25330940094234
2021-08-21,Ohio,Ashland,53484,15171,28.36549248373345
2021-08-22,Ohio,Ashland,53484,15186,28.39353825443123
2021-08-23,Ohio,Ashland,53484,15201,28.42158402512901
2021-08-24,Ohio,Ashland,53484,15288,28.584249495176127
2021-08-25,Ohio,Ashland,53484,15338,28.677735397502058
2021-08-26,Ohio,Ashland,53484,15340,28.681474833595093
2021-08-27,Ohio,Ashland,53484,15368,28.733826938897614
2021-08-28,Ohio,Ashland,53484,15407,28.80674594271184
2021-08-29,Ohio,Ashland,53484,15445,28.877795228479545
2021-08-30,Ohio,Ashland,53484,15468,28.920798743549472
2021-08-31,Ohio,Ashland,53484,15479,28.94136564206118
2021-09-01,Ohio,Ashland,53484,15513,29.00493605564281
