Datetime,Month,Weekday,Hour,Total Usage
2024-05-07 22:00:00,May,Tuesday,23,2101729.27
2024-05-07 23:00:00,May,Tuesday,24,1972436.13
2024-05-08 00:00:00,May,Wednesday,1,1874302.29
2024-05-08 01:00:00,May,Wednesday,2,1818772.7
2024-05-08 02:00:00,May,Wednesday,3,1783755.59
2024-05-08 03:00:00,May,Wednesday,4,1788117.69
2024-05-08 04:00:00,May,Wednesday,5,1843691.77
2024-05-08 05:00:00,May,Wednesday,6,1962745.4
2024-05-08 06:00:00,May,Wednesday,7,2117009.81
2024-05-08 07:00:00,May,Wednesday,8,2232495.45
2024-05-08 08:00:00,May,Wednesday,9,2343557.79
2024-05-08 09:00:00,May,Wednesday,10,2450001.94
2024-05-08 10:00:00,May,Wednesday,11,2556040.28
2024-05-08 11:00:00,May,Wednesday,12,2653871.27
2024-05-08 12:00:00,May,Wednesday,13,2764917.44
2024-05-08 13:00:00,May,Wednesday,14,2859913.17
2024-05-08 14:00:00,May,Wednesday,15,2947901.64
2024-05-08 15:00:00,May,Wednesday,16,2933737.94
2024-05-08 16:00:00,May,Wednesday,17,2885530.02
2024-05-08 17:00:00,May,Wednesday,18,2795996.46
2024-05-08 18:00:00,May,Wednesday,19,2707778.39
2024-05-08 19:00:00,May,Wednesday,20,2678267.77
2024-05-08 20:00:00,May,Wednesday,21,2631927.73
2024-05-08 21:00:00,May,Wednesday,22,2456468.98
2024-05-08 22:00:00,May,Wednesday,23,2254302.47
2024-05-08 23:00:00,May,Wednesday,24,2080760.9
2024-05-09 00:00:00,May,Thursday,1,1952110.34
2024-05-09 01:00:00,May,Thursday,2,1886489.6
2024-05-09 02:00:00,May,Thursday,3,1837513.03
2024-05-09 03:00:00,May,Thursday,4,1839025.48
2024-05-09 04:00:00,May,Thursday,5,1916975.5
2024-05-09 05:00:00,May,Thursday,6,2084288.32
2024-05-09 06:00:00,May,Thursday,7,2195607.32
2024-05-09 07:00:00,May,Thursday,8,2269327.01
2024-05-09 08:00:00,May,Thursday,9,2357692.8
2024-05-09 09:00:00,May,Thursday,10,2418976.56
2024-05-09 10:00:00,May,Thursday,11,2424882.71
2024-05-09 11:00:00,May,Thursday,12,2447206.51
2024-05-09 12:00:00,May,Thursday,13,2483659.01
2024-05-09 13:00:00,May,Thursday,14,2467084.29
2024-05-09 14:00:00,May,Thursday,15,2448193.52
2024-05-09 15:00:00,May,Thursday,16,2470934.33
2024-05-09 16:00:00,May,Thursday,17,2519852.87
2024-05-09 17:00:00,May,Thursday,18,2461081.34
2024-05-09 18:00:00,May,Thursday,19,2333945.99
2024-05-09 19:00:00,May,Thursday,20,2273775.67
2024-05-09 20:00:00,May,Thursday,21,2237552.37
2024-05-09 21:00:00,May,Thursday,22,2084185.75
2024-05-09 22:00:00,May,Thursday,23,1908113.65
2024-05-09 23:00:00,May,Thursday,24,1806052.54
2024-05-10 00:00:00,May,Friday,1,1713463.27
2024-05-10 01:00:00,May,Friday,2,1645589.09
2024-05-10 02:00:00,May,Friday,3,1640320.09
2024-05-10 03:00:00,May,Friday,4,1662578.07
2024-05-10 04:00:00,May,Friday,5,1731181.74
2024-05-10 05:00:00,May,Friday,6,1882142.58
2024-05-10 06:00:00,May,Friday,7,1976366.14
2024-05-10 07:00:00,May,Friday,8,2004418.34
2024-05-10 08:00:00,May,Friday,9,2048275.0
2024-05-10 09:00:00,May,Friday,10,2091945.87
2024-05-10 10:00:00,May,Friday,11,2104343.61
2024-05-10 11:00:00,May,Friday,12,2109927.8
2024-05-10 12:00:00,May,Friday,13,2137622.03
2024-05-10 13:00:00,May,Friday,14,2119216.11
2024-05-10 14:00:00,May,Friday,15,2118511.55
2024-05-10 15:00:00,May,Friday,16,2133538.9
2024-05-10 16:00:00,May,Friday,17,2126954.3
2024-05-10 17:00:00,May,Friday,18,2081158.65
2024-05-10 18:00:00,May,Friday,19,2040323.71
2024-05-10 19:00:00,May,Friday,20,2007574.75
2024-05-10 20:00:00,May,Friday,21,2008569.31
2024-05-10 21:00:00,May,Friday,22,1929065.03
2024-05-10 22:00:00,May,Friday,23,1794076.27
2024-05-10 23:00:00,May,Friday,24,1708618.28
2024-05-11 00:00:00,May,Saturday,1,1635442.11
2024-05-11 01:00:00,May,Saturday,2,1589272.74
2024-05-11 02:00:00,May,Saturday,3,1560873.93
2024-05-11 03:00:00,May,Saturday,4,1565306.39
2024-05-11 04:00:00,May,Saturday,5,1585314.46
2024-05-11 05:00:00,May,Saturday,6,1632970.9
2024-05-11 06:00:00,May,Saturday,7,1681206.8
2024-05-11 07:00:00,May,Saturday,8,1778025.06
2024-05-11 08:00:00,May,Saturday,9,1851972.82
2024-05-11 09:00:00,May,Saturday,10,1903959.95
2024-05-11 10:00:00,May,Saturday,11,1917385.66
2024-05-11 11:00:00,May,Saturday,12,1911061.54
2024-05-11 12:00:00,May,Saturday,13,1920866.7
2024-05-11 13:00:00,May,Saturday,14,1907869.86
2024-05-11 14:00:00,May,Saturday,15,1911608.53
2024-05-11 15:00:00,May,Saturday,16,1918126.71
2024-05-11 16:00:00,May,Saturday,17,1950647.51
2024-05-11 17:00:00,May,Saturday,18,1949562.46
2024-05-11 18:00:00,May,Saturday,19,1921866.72
2024-05-11 19:00:00,May,Saturday,20,1890044.86
2024-05-11 20:00:00,May,Saturday,21,1894007.82
2024-05-11 21:00:00,May,Saturday,22,1806536.39
2024-05-11 22:00:00,May,Saturday,23,1715708.5
2024-05-11 23:00:00,May,Saturday,24,1617073.06
2024-05-12 00:00:00,May,Sunday,1,1552363.66
2024-05-12 01:00:00,May,Sunday,2,1523323.66
2024-05-12 02:00:00,May,Sunday,3,1489876.45
2024-05-12 03:00:00,May,Sunday,4,1476289.57
2024-05-12 04:00:00,May,Sunday,5,1496280.79
2024-05-12 05:00:00,May,Sunday,6,1515943.81
2024-05-12 06:00:00,May,Sunday,7,1577093.27
2024-05-12 07:00:00,May,Sunday,8,1669033.52
2024-05-12 08:00:00,May,Sunday,9,1761566.97
2024-05-12 09:00:00,May,Sunday,10,1808562.16
2024-05-12 10:00:00,May,Sunday,11,1835560.15
2024-05-12 11:00:00,May,Sunday,12,1850757.95
2024-05-12 12:00:00,May,Sunday,13,1865788.25
2024-05-12 13:00:00,May,Sunday,14,1923007.11
2024-05-12 14:00:00,May,Sunday,15,1987082.62
2024-05-12 15:00:00,May,Sunday,16,2064897.87
2024-05-12 16:00:00,May,Sunday,17,2164946.11
2024-05-12 17:00:00,May,Sunday,18,2197478.01
2024-05-12 18:00:00,May,Sunday,19,2170060.99
2024-05-12 19:00:00,May,Sunday,20,2137249.6
2024-05-12 20:00:00,May,Sunday,21,2102767.55
2024-05-12 21:00:00,May,Sunday,22,1958053.05
2024-05-12 22:00:00,May,Sunday,23,1822282.55
2024-05-12 23:00:00,May,Sunday,24,1704756.88
2024-05-13 00:00:00,May,Monday,1,1622518.69
2024-05-13 01:00:00,May,Monday,2,1570732.66
2024-05-13 02:00:00,May,Monday,3,1557591.44
2024-05-13 03:00:00,May,Monday,4,1576992.97
2024-05-13 04:00:00,May,Monday,5,1662796.36
2024-05-13 05:00:00,May,Monday,6,1793740.11
2024-05-13 06:00:00,May,Monday,7,1922328.52
2024-05-13 07:00:00,May,Monday,8,2000999.59
2024-05-13 08:00:00,May,Monday,9,2065591.1
2024-05-13 09:00:00,May,Monday,10,2157353.38
2024-05-13 10:00:00,May,Monday,11,2243748.58
2024-05-13 11:00:00,May,Monday,12,2319098.61
2024-05-13 12:00:00,May,Monday,13,2383904.9
2024-05-13 13:00:00,May,Monday,14,2438669.42
2024-05-13 14:00:00,May,Monday,15,2490145.4
2024-05-13 15:00:00,May,Monday,16,2567202.24
2024-05-13 16:00:00,May,Monday,17,2589219.54
2024-05-13 17:00:00,May,Monday,18,2549356.96
2024-05-13 18:00:00,May,Monday,19,2458709.82
2024-05-13 19:00:00,May,Monday,20,2395478.23
2024-05-13 20:00:00,May,Monday,21,2360668.47
2024-05-13 21:00:00,May,Monday,22,2200612.04
2024-05-13 22:00:00,May,Monday,23,2011252.37
2024-05-13 23:00:00,May,Monday,24,1862916.2
2024-05-14 00:00:00,May,Tuesday,1,1773403.43
2024-05-14 01:00:00,May,Tuesday,2,1703829.35
2024-05-14 02:00:00,May,Tuesday,3,1672694.41
2024-05-14 03:00:00,May,Tuesday,4,1684043.41
2024-05-14 04:00:00,May,Tuesday,5,1768953.26
2024-05-14 05:00:00,May,Tuesday,6,1931068.62
2024-05-14 06:00:00,May,Tuesday,7,2037335.04
2024-05-14 07:00:00,May,Tuesday,8,2102485.56
2024-05-14 08:00:00,May,Tuesday,9,2139332.85
2024-05-14 09:00:00,May,Tuesday,10,2186966.9
2024-05-14 10:00:00,May,Tuesday,11,2223394.85
2024-05-14 11:00:00,May,Tuesday,12,2240982.44
2024-05-14 12:00:00,May,Tuesday,13,2243835.68
2024-05-14 13:00:00,May,Tuesday,14,2251139.86
2024-05-14 14:00:00,May,Tuesday,15,2211604.51
2024-05-14 15:00:00,May,Tuesday,16,2210733.42
2024-05-14 16:00:00,May,Tuesday,17,2216561.37
2024-05-14 17:00:00,May,Tuesday,18,2223115.37
2024-05-14 18:00:00,May,Tuesday,19,2203852.34
2024-05-14 19:00:00,May,Tuesday,20,2196526.36
2024-05-14 20:00:00,May,Tuesday,21,2171644.49
2024-05-14 21:00:00,May,Tuesday,22,2039031.77
2024-05-14 22:00:00,May,Tuesday,23,1896062.36
2024-05-14 23:00:00,May,Tuesday,24,1804079.95
2024-05-15 00:00:00,May,Wednesday,1,1724033.86
2024-05-15 01:00:00,May,Wednesday,2,1670889.2
2024-05-15 02:00:00,May,Wednesday,3,1656507.28
2024-05-15 03:00:00,May,Wednesday,4,1671860.0
2024-05-15 04:00:00,May,Wednesday,5,1776499.76
2024-05-15 05:00:00,May,Wednesday,6,1934518.38
2024-05-15 06:00:00,May,Wednesday,7,2053653.82
2024-05-15 07:00:00,May,Wednesday,8,2121565.4
2024-05-15 08:00:00,May,Wednesday,9,2167466.61
2024-05-15 09:00:00,May,Wednesday,10,2209860.49
2024-05-15 10:00:00,May,Wednesday,11,2243008.89
2024-05-15 11:00:00,May,Wednesday,12,2297118.94
2024-05-15 12:00:00,May,Wednesday,13,2330415.07
2024-05-15 13:00:00,May,Wednesday,14,2324687.12
2024-05-15 14:00:00,May,Wednesday,15,2354370.84
2024-05-15 15:00:00,May,Wednesday,16,2382345.02
2024-05-15 16:00:00,May,Wednesday,17,2385375.94
2024-05-15 17:00:00,May,Wednesday,18,2379621.94
2024-05-15 18:00:00,May,Wednesday,19,2324550.6
2024-05-15 19:00:00,May,Wednesday,20,2292695.87
2024-05-15 20:00:00,May,Wednesday,21,2279892.77
2024-05-15 21:00:00,May,Wednesday,22,2144332.32
2024-05-15 22:00:00,May,Wednesday,23,1980466.22
2024-05-15 23:00:00,May,Wednesday,24,1855719.33
2024-05-16 00:00:00,May,Thursday,1,1754386.57
2024-05-16 01:00:00,May,Thursday,2,1696652.68
2024-05-16 02:00:00,May,Thursday,3,1666478.11
2024-05-16 03:00:00,May,Thursday,4,1662943.01
2024-05-16 04:00:00,May,Thursday,5,1741756.38
2024-05-16 05:00:00,May,Thursday,6,1883655.09
2024-05-16 06:00:00,May,Thursday,7,2001834.65
2024-05-16 07:00:00,May,Thursday,8,2111303.49
2024-05-16 08:00:00,May,Thursday,9,2184863.18
2024-05-16 09:00:00,May,Thursday,10,2275834.72
2024-05-16 10:00:00,May,Thursday,11,2341343.82
2024-05-16 11:00:00,May,Thursday,12,2419665.03
2024-05-16 12:00:00,May,Thursday,13,2512119.19
2024-05-16 13:00:00,May,Thursday,14,2571471.34
2024-05-16 14:00:00,May,Thursday,15,2656439.28
2024-05-16 15:00:00,May,Thursday,16,2715616.21
2024-05-16 16:00:00,May,Thursday,17,2718380.98
2024-05-16 17:00:00,May,Thursday,18,2646695.26
2024-05-16 18:00:00,May,Thursday,19,2563362.26
2024-05-16 19:00:00,May,Thursday,20,2527160.98
2024-05-16 20:00:00,May,Thursday,21,2513371.28
2024-05-16 21:00:00,May,Thursday,22,2367061.34
2024-05-16 22:00:00,May,Thursday,23,2205451.26
2024-05-16 23:00:00,May,Thursday,24,2051894.76
2024-05-17 00:00:00,May,Friday,1,1956023.08
2024-05-17 01:00:00,May,Friday,2,1884465.47
2024-05-17 02:00:00,May,Friday,3,1825387.01
2024-05-17 03:00:00,May,Friday,4,1807956.8
2024-05-17 04:00:00,May,Friday,5,1890713.63
2024-05-17 05:00:00,May,Friday,6,2021052.69
2024-05-17 06:00:00,May,Friday,7,2153372.21
2024-05-17 07:00:00,May,Friday,8,2234394.04
2024-05-17 08:00:00,May,Friday,9,2279253.25
2024-05-17 09:00:00,May,Friday,10,2320858.11
2024-05-17 10:00:00,May,Friday,11,2329284.11
2024-05-17 11:00:00,May,Friday,12,2362713.48
2024-05-17 12:00:00,May,Friday,13,2392031.85
2024-05-17 13:00:00,May,Friday,14,2400149.42
2024-05-17 14:00:00,May,Friday,15,2431191.89
2024-05-17 15:00:00,May,Friday,16,2455557.86
2024-05-17 16:00:00,May,Friday,17,2481642.85
2024-05-17 17:00:00,May,Friday,18,2421454.5
2024-05-17 18:00:00,May,Friday,19,2337053.08
2024-05-17 19:00:00,May,Friday,20,2307661.2
2024-05-17 20:00:00,May,Friday,21,2291075.19
2024-05-17 21:00:00,May,Friday,22,2205244.1
2024-05-17 22:00:00,May,Friday,23,2058666.41
2024-05-17 23:00:00,May,Friday,24,1928801.76
2024-05-18 00:00:00,May,Saturday,1,1824560.08
2024-05-18 01:00:00,May,Saturday,2,1772634.64
2024-05-18 02:00:00,May,Saturday,3,1734535.99
2024-05-18 03:00:00,May,Saturday,4,1718061.13
2024-05-18 04:00:00,May,Saturday,5,1736207.69
2024-05-18 05:00:00,May,Saturday,6,1752155.94
2024-05-18 06:00:00,May,Saturday,7,1845453.54
2024-05-18 07:00:00,May,Saturday,8,1935129.13
2024-05-18 08:00:00,May,Saturday,9,2018584.37
2024-05-18 09:00:00,May,Saturday,10,2124944.01
2024-05-18 10:00:00,May,Saturday,11,2192582.87
2024-05-18 11:00:00,May,Saturday,12,2320493.28
2024-05-18 12:00:00,May,Saturday,13,2422480.17
2024-05-18 13:00:00,May,Saturday,14,2489976.73
2024-05-18 14:00:00,May,Saturday,15,2574304.96
2024-05-18 15:00:00,May,Saturday,16,2643292.53
2024-05-18 16:00:00,May,Saturday,17,2698195.76
2024-05-18 17:00:00,May,Saturday,18,2713646.3
2024-05-18 18:00:00,May,Saturday,19,2657175.91
2024-05-18 19:00:00,May,Saturday,20,2508789.25
2024-05-18 20:00:00,May,Saturday,21,2468159.99
2024-05-18 21:00:00,May,Saturday,22,2313992.56
2024-05-18 22:00:00,May,Saturday,23,2129233.42
2024-05-18 23:00:00,May,Saturday,24,1974002.34
2024-05-19 00:00:00,May,Sunday,1,1880954.71
2024-05-19 01:00:00,May,Sunday,2,1794638.92
2024-05-19 02:00:00,May,Sunday,3,1742914.15
2024-05-19 03:00:00,May,Sunday,4,1693828.49
2024-05-19 04:00:00,May,Sunday,5,1701432.07
2024-05-19 05:00:00,May,Sunday,6,1692544.3
2024-05-19 06:00:00,May,Sunday,7,1773711.52
2024-05-19 07:00:00,May,Sunday,8,1925448.4
2024-05-19 08:00:00,May,Sunday,9,2080444.6
2024-05-19 09:00:00,May,Sunday,10,2295908.37
2024-05-19 10:00:00,May,Sunday,11,2479511.0
2024-05-19 11:00:00,May,Sunday,12,2596836.92
2024-05-19 12:00:00,May,Sunday,13,2712853.44
2024-05-19 13:00:00,May,Sunday,14,2798301.93
2024-05-19 14:00:00,May,Sunday,15,2886741.46
2024-05-19 15:00:00,May,Sunday,16,2983543.98
2024-05-19 16:00:00,May,Sunday,17,3044819.96
2024-05-19 17:00:00,May,Sunday,18,3051534.25
2024-05-19 18:00:00,May,Sunday,19,2989110.94
2024-05-19 19:00:00,May,Sunday,20,2871371.23
2024-05-19 20:00:00,May,Sunday,21,2763672.41
2024-05-19 21:00:00,May,Sunday,22,2539408.44
2024-05-19 22:00:00,May,Sunday,23,2307692.47
2024-05-19 23:00:00,May,Sunday,24,2106238.2
2024-05-20 00:00:00,May,Monday,1,1980748.02
2024-05-20 01:00:00,May,Monday,2,1897824.66
2024-05-20 02:00:00,May,Monday,3,1854150.59
2024-05-20 03:00:00,May,Monday,4,1860932.04
2024-05-20 04:00:00,May,Monday,5,1957975.32
2024-05-20 05:00:00,May,Monday,6,2103935.68
2024-05-20 06:00:00,May,Monday,7,2246710.55
2024-05-20 07:00:00,May,Monday,8,2376549.29
2024-05-20 08:00:00,May,Monday,9,2552248.5
2024-05-20 09:00:00,May,Monday,10,2726360.4
2024-05-20 10:00:00,May,Monday,11,2881350.24
2024-05-20 11:00:00,May,Monday,12,3001969.58
2024-05-20 12:00:00,May,Monday,13,3121835.28
2024-05-20 13:00:00,May,Monday,14,3193866.13
2024-05-20 14:00:00,May,Monday,15,3251763.35
2024-05-20 15:00:00,May,Monday,16,3357155.23
2024-05-20 16:00:00,May,Monday,17,3366492.75
2024-05-20 17:00:00,May,Monday,18,3303506.62
2024-05-20 18:00:00,May,Monday,19,3200346.05
2024-05-20 19:00:00,May,Monday,20,3034066.19
2024-05-20 20:00:00,May,Monday,21,2946307.66
2024-05-20 21:00:00,May,Monday,22,2706997.07
2024-05-20 22:00:00,May,Monday,23,2470866.02
2024-05-20 23:00:00,May,Monday,24,2267126.42
2024-05-21 00:00:00,May,Tuesday,1,2101007.04
2024-05-21 01:00:00,May,Tuesday,2,1995021.03
2024-05-21 02:00:00,May,Tuesday,3,1939417.03
2024-05-21 03:00:00,May,Tuesday,4,1932337.96
2024-05-21 04:00:00,May,Tuesday,5,2009692.28
2024-05-21 05:00:00,May,Tuesday,6,2149171.19
2024-05-21 06:00:00,May,Tuesday,7,2295075.37
2024-05-21 07:00:00,May,Tuesday,8,2463547.86
2024-05-21 08:00:00,May,Tuesday,9,2595187.85
2024-05-21 09:00:00,May,Tuesday,10,2749299.25
2024-05-21 10:00:00,May,Tuesday,11,2932901.21
2024-05-21 11:00:00,May,Tuesday,12,3054391.14
2024-05-21 12:00:00,May,Tuesday,13,3176692.66
2024-05-21 13:00:00,May,Tuesday,14,3242506.4
2024-05-21 14:00:00,May,Tuesday,15,3293299.31
2024-05-21 15:00:00,May,Tuesday,16,3384402.65
2024-05-21 16:00:00,May,Tuesday,17,3433229.62
2024-05-21 17:00:00,May,Tuesday,18,3383911.31
2024-05-21 18:00:00,May,Tuesday,19,3308562.53
2024-05-21 19:00:00,May,Tuesday,20,3177935.51
2024-05-21 20:00:00,May,Tuesday,21,3101150.28
2024-05-21 21:00:00,May,Tuesday,22,2900099.08
2024-05-21 22:00:00,May,Tuesday,23,2634196.83
2024-05-21 23:00:00,May,Tuesday,24,2456154.28
2024-05-22 00:00:00,May,Wednesday,1,2290681.41
2024-05-22 01:00:00,May,Wednesday,2,2185331.61
2024-05-22 02:00:00,May,Wednesday,3,2130441.09
2024-05-22 03:00:00,May,Wednesday,4,2102487.21
2024-05-22 04:00:00,May,Wednesday,5,2164671.71
2024-05-22 05:00:00,May,Wednesday,6,2292696.71
2024-05-22 06:00:00,May,Wednesday,7,2390589.06
2024-05-22 07:00:00,May,Wednesday,8,2402166.85
2024-05-22 08:00:00,May,Wednesday,9,2436796.77
2024-05-22 09:00:00,May,Wednesday,10,2568268.75
2024-05-22 10:00:00,May,Wednesday,11,2707383.74
2024-05-22 11:00:00,May,Wednesday,12,2844774.35
2024-05-22 12:00:00,May,Wednesday,13,2905057.78
2024-05-22 13:00:00,May,Wednesday,14,3082499.42
2024-05-22 14:00:00,May,Wednesday,15,3186155.02
2024-05-22 15:00:00,May,Wednesday,16,3247601.07
2024-05-22 16:00:00,May,Wednesday,17,3246917.62
2024-05-22 17:00:00,May,Wednesday,18,3148683.96
2024-05-22 18:00:00,May,Wednesday,19,3031017.13
2024-05-22 19:00:00,May,Wednesday,20,2949635.07
2024-05-22 20:00:00,May,Wednesday,21,2768445.27
2024-05-22 21:00:00,May,Wednesday,22,2534114.68
2024-05-22 22:00:00,May,Wednesday,23,2328149.35
2024-05-22 23:00:00,May,Wednesday,24,2161201.7
2024-05-23 00:00:00,May,Thursday,1,2068418.68
2024-05-23 01:00:00,May,Thursday,2,1970089.83
2024-05-23 02:00:00,May,Thursday,3,1914269.73
2024-05-23 03:00:00,May,Thursday,4,1899294.21
2024-05-23 04:00:00,May,Thursday,5,1975683.82
2024-05-23 05:00:00,May,Thursday,6,2080248.43
2024-05-23 06:00:00,May,Thursday,7,2224133.93
2024-05-23 07:00:00,May,Thursday,8,2326305.98
2024-05-23 08:00:00,May,Thursday,9,2393088.65
2024-05-23 09:00:00,May,Thursday,10,2447253.18
2024-05-23 10:00:00,May,Thursday,11,2521134.64
2024-05-23 11:00:00,May,Thursday,12,2605389.21
2024-05-23 12:00:00,May,Thursday,13,2731145.16
2024-05-23 13:00:00,May,Thursday,14,2790280.31
2024-05-23 14:00:00,May,Thursday,15,2863012.82
2024-05-23 15:00:00,May,Thursday,16,2894301.18
2024-05-23 16:00:00,May,Thursday,17,2841157.81
2024-05-23 17:00:00,May,Thursday,18,2789444.62
2024-05-23 18:00:00,May,Thursday,19,2686182.83
2024-05-23 19:00:00,May,Thursday,20,2640601.51
2024-05-23 20:00:00,May,Thursday,21,2642156.18
2024-05-23 21:00:00,May,Thursday,22,2470578.89
2024-05-23 22:00:00,May,Thursday,23,2280548.17
2024-05-23 23:00:00,May,Thursday,24,2101762.43
2024-05-24 00:00:00,May,Friday,1,1970919.11
2024-05-24 01:00:00,May,Friday,2,1892616.03
2024-05-24 02:00:00,May,Friday,3,1861813.18
2024-05-24 03:00:00,May,Friday,4,1852615.2
2024-05-24 04:00:00,May,Friday,5,1892616.58
2024-05-24 05:00:00,May,Friday,6,1995975.95
2024-05-24 06:00:00,May,Friday,7,2130168.53
2024-05-24 07:00:00,May,Friday,8,2232404.75
2024-05-24 08:00:00,May,Friday,9,2313846.19
2024-05-24 09:00:00,May,Friday,10,2413600.18
2024-05-24 10:00:00,May,Friday,11,2534108.72
2024-05-24 11:00:00,May,Friday,12,2650434.61
2024-05-24 12:00:00,May,Friday,13,2798283.74
2024-05-24 13:00:00,May,Friday,14,2914102.4
2024-05-24 14:00:00,May,Friday,15,2980486.73
2024-05-24 15:00:00,May,Friday,16,3033422.44
2024-05-24 16:00:00,May,Friday,17,3016052.43
2024-05-24 17:00:00,May,Friday,18,2967281.68
2024-05-24 18:00:00,May,Friday,19,2875017.71
2024-05-24 19:00:00,May,Friday,20,2714541.18
2024-05-24 20:00:00,May,Friday,21,2637959.34
2024-05-24 21:00:00,May,Friday,22,2505720.13
2024-05-24 22:00:00,May,Friday,23,2322958.17
2024-05-24 23:00:00,May,Friday,24,2184343.39
2024-05-25 00:00:00,May,Saturday,1,2044151.03
2024-05-25 01:00:00,May,Saturday,2,1979978.54
2024-05-25 02:00:00,May,Saturday,3,1915264.02
2024-05-25 03:00:00,May,Saturday,4,1866269.73
2024-05-25 04:00:00,May,Saturday,5,1870977.59
2024-05-25 05:00:00,May,Saturday,6,1881180.33
2024-05-25 06:00:00,May,Saturday,7,1949314.32
2024-05-25 07:00:00,May,Saturday,8,2135015.5
2024-05-25 08:00:00,May,Saturday,9,2309235.63
2024-05-25 09:00:00,May,Saturday,10,2455570.36
2024-05-25 10:00:00,May,Saturday,11,2517535.11
2024-05-25 11:00:00,May,Saturday,12,2604568.23
2024-05-25 12:00:00,May,Saturday,13,2712893.88
2024-05-25 13:00:00,May,Saturday,14,2795345.31
2024-05-25 14:00:00,May,Saturday,15,2881140.14
2024-05-25 15:00:00,May,Saturday,16,2938471.4
2024-05-25 16:00:00,May,Saturday,17,2946182.21
2024-05-25 17:00:00,May,Saturday,18,2922263.15
2024-05-25 18:00:00,May,Saturday,19,2829109.02
2024-05-25 19:00:00,May,Saturday,20,2721512.35
2024-05-25 20:00:00,May,Saturday,21,2617213.06
2024-05-25 21:00:00,May,Saturday,22,2473072.52
2024-05-25 22:00:00,May,Saturday,23,2277666.07
2024-05-25 23:00:00,May,Saturday,24,2132126.86
2024-05-26 00:00:00,May,Sunday,1,1988759.9
2024-05-26 01:00:00,May,Sunday,2,1869639.59
2024-05-26 02:00:00,May,Sunday,3,1804148.34
2024-05-26 03:00:00,May,Sunday,4,1792412.54
2024-05-26 04:00:00,May,Sunday,5,1772197.71
2024-05-26 05:00:00,May,Sunday,6,1769508.35
2024-05-26 06:00:00,May,Sunday,7,1849592.8
2024-05-26 07:00:00,May,Sunday,8,2010364.86
2024-05-26 08:00:00,May,Sunday,9,2190963.84
2024-05-26 09:00:00,May,Sunday,10,2358901.02
2024-05-26 10:00:00,May,Sunday,11,2516043.36
2024-05-26 11:00:00,May,Sunday,12,2628753.31
2024-05-26 12:00:00,May,Sunday,13,2617578.77
2024-05-26 13:00:00,May,Sunday,14,2505728.54
2024-05-26 14:00:00,May,Sunday,15,2384230.29
2024-05-26 15:00:00,May,Sunday,16,2320018.79
2024-05-26 16:00:00,May,Sunday,17,2336025.69
2024-05-26 17:00:00,May,Sunday,18,2363495.15
2024-05-26 18:00:00,May,Sunday,19,2371328.33
2024-05-26 19:00:00,May,Sunday,20,2307433.01
2024-05-26 20:00:00,May,Sunday,21,2297859.93
2024-05-26 21:00:00,May,Sunday,22,2209944.88
2024-05-26 22:00:00,May,Sunday,23,2087791.91
2024-05-26 23:00:00,May,Sunday,24,1981916.53
2024-05-27 00:00:00,May,Monday,1,1867790.29
2024-05-27 01:00:00,May,Monday,2,1793320.63
2024-05-27 02:00:00,May,Monday,3,1764308.9
2024-05-27 03:00:00,May,Monday,4,1754121.61
2024-05-27 04:00:00,May,Monday,5,1775644.65
2024-05-27 05:00:00,May,Monday,6,1770915.28
2024-05-27 06:00:00,May,Monday,7,1816296.92
2024-05-27 07:00:00,May,Monday,8,1907762.62
2024-05-27 08:00:00,May,Monday,9,2062275.6
2024-05-27 09:00:00,May,Monday,10,2189186.22
2024-05-27 10:00:00,May,Monday,11,2284969.33
2024-05-27 11:00:00,May,Monday,12,2351736.14
2024-05-27 12:00:00,May,Monday,13,2406034.33
2024-05-27 13:00:00,May,Monday,14,2440904.99
2024-05-27 14:00:00,May,Monday,15,2501009.33
2024-05-27 15:00:00,May,Monday,16,2560451.14
2024-05-27 16:00:00,May,Monday,17,2560718.82
2024-05-27 17:00:00,May,Monday,18,2489599.56
2024-05-27 18:00:00,May,Monday,19,2436692.18
2024-05-27 19:00:00,May,Monday,20,2321150.95
2024-05-27 20:00:00,May,Monday,21,2281267.54
2024-05-27 21:00:00,May,Monday,22,2162724.43
2024-05-27 22:00:00,May,Monday,23,1969964.98
2024-05-27 23:00:00,May,Monday,24,1834404.69
2024-05-28 00:00:00,May,Tuesday,1,1747532.31
2024-05-28 01:00:00,May,Tuesday,2,1684968.94
2024-05-28 02:00:00,May,Tuesday,3,1681039.0
2024-05-28 03:00:00,May,Tuesday,4,1691607.29
2024-05-28 04:00:00,May,Tuesday,5,1754849.51
2024-05-28 05:00:00,May,Tuesday,6,1881511.97
2024-05-28 06:00:00,May,Tuesday,7,2020347.23
2024-05-28 07:00:00,May,Tuesday,8,2161761.92
2024-05-28 08:00:00,May,Tuesday,9,2259322.57
2024-05-28 09:00:00,May,Tuesday,10,2355575.63
2024-05-28 10:00:00,May,Tuesday,11,2410616.97
2024-05-28 11:00:00,May,Tuesday,12,2481813.2
2024-05-28 12:00:00,May,Tuesday,13,2531672.92
2024-05-28 13:00:00,May,Tuesday,14,2576817.43
2024-05-28 14:00:00,May,Tuesday,15,2617640.18
2024-05-28 15:00:00,May,Tuesday,16,2625009.67
2024-05-28 16:00:00,May,Tuesday,17,2648048.68
